재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   보통주주당순이익	3,329	5,791	2,776	4,333		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   보통주희석주당순이익	3,329	5,791	2,776	4,333		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	3,136,935,075,821	5,993,887,943,782	2,747,234,851,621	5,439,837,724,335		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	2,819,256,547,652	5,421,039,878,657	2,471,785,773,520	4,941,131,334,053		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	317,678,528,169	572,848,065,125	275,449,078,101	498,706,390,282		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	201,549,257,454	381,057,184,448	184,869,790,296	360,007,296,778		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	116,129,270,715	191,790,880,677	90,579,287,805	138,699,093,504		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	24,640,791,188	39,451,820,973	4,259,410,884	26,604,904,974		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	45,999,937,484	83,384,464,750	28,978,257,198	75,873,950,308		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	dart_OtherGains	기타수익	4,539,758,005	7,227,484,877	191,803,157,037	198,294,473,421		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	12,624,847,400	25,602,162,720	159,170,629,272	166,120,681,077		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	entity00113410_udf_IS_2017112133014742_IncomeStatementAbstract	지분법손익	4,321,258,483	8,999,852,661	271,781,632	2,445,007,828		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	91,006,293,507	138,483,411,718	98,764,750,888	124,048,848,342		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	23,917,165,664	39,862,750,798	49,401,334,732	56,047,069,700		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익	67,089,127,843	98,620,660,920	49,363,416,156	68,001,778,642		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	반기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	61,538,949,431	88,563,668,360	-51,812,856,856	-39,012,319,713		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	5,550,178,412	10,056,992,560	101,176,273,012	107,014,098,355		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본 및 희석주당이익	2,859	3,988	-2,824	-2,408		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	435,741,782,862	830,766,625,587	274,650,520,717	518,386,729,307		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	185,835,697,754	364,031,554,213	160,499,383,684	312,929,619,376		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	249,906,085,108	466,735,071,374	114,151,137,033	205,457,109,931		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	36,709,183,532	71,993,269,405	32,761,443,460	63,476,671,771		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	213,196,901,576	394,741,801,969	81,389,693,573	141,980,438,160		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	4,117,832,907	7,294,696,202	3,127,721,080	4,687,564,716		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	4,030,757,082	5,761,211,278	1,432,745,086	3,330,624,958		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	dart_OtherGains	기타영업외수익	12,898,043,488	17,130,531,484	2,809,949,535	7,683,769,508		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	dart_OtherLosses	기타영업외비용	9,023,136,581	13,440,813,169	3,784,826,656	5,768,256,939		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	entity00160843_udf_IS_201889114827723_IncomeStatementAbstract	지분법이익	2,002,549,445	23,860,404,388	-72,915	5,292,553		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	219,161,433,753	423,825,409,596	82,109,719,531	145,258,183,040		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	58,217,062,404	104,196,363,534	23,066,746,208	38,404,660,753		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	160,944,371,349	319,629,046,062	59,042,973,323	106,853,522,287		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	160,944,371,349	319,629,046,062	59,042,973,323	106,853,522,287		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	160,944,371,349	319,629,046,062	59,042,973,323	106,853,522,287		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	3,703	7,354	1,358	2,459		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	3,703	7,354	1,358	2,459		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	1,469,817,502,279	2,352,934,064,393	581,238,446,370	1,091,146,048,718		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,203,422,463,800	1,921,175,398,864	482,557,318,066	876,747,737,184		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익(손실)	266,395,038,479	431,758,665,529	98,681,128,304	214,398,311,534		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	207,444,245,565	340,546,487,028	51,226,285,511	100,992,228,364		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	58,950,792,914	91,212,178,501	47,454,842,793	113,406,083,170		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	dart_OtherGains	기타수익	71,931,310,305	112,003,790,534	344,694,113,190	381,481,307,301		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	50,575,218,350	59,299,673,764	2,640,891,837	6,437,011,272		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	17,434,388,951	73,078,875,261	3,207,892,425	9,092,968,947		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	143,825,425,330	177,450,773,533	13,269,093,991	35,023,965,034		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_2017102516929780_IncomeStatementAbstract	지분법투자손익	10,688,019,395	67,052,424,221	96,495,602,175	254,978,213,475		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-35,396,132,115	106,596,821,220	475,942,464,755	717,497,596,587		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	-5,710,407,795	28,012,268,040	25,781,264,068	55,982,295,225		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_202151520712901_IncomeStatementAbstract	계속영업반기순이익(손실)	-29,685,724,320	78,584,553,180	450,161,200,687	661,515,301,362		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_202151520857101_IncomeStatementAbstract	중단영업반기순이익				113,261,652,656		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익	-29,685,724,320	78,584,553,180	450,161,200,687	774,776,954,018		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	반기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분	-27,498,806,407	70,802,829,082	449,904,780,527	768,032,700,462		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_2021515201052629_ProfitLossAttributableToOwnersOfParent	      계속영업반기순이익(손실)	-27,498,806,407	70,802,829,082	449,904,780,527	654,771,047,806		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_2021515201140126_ProfitLossAttributableToOwnersOfParent	      중단영업반기순이익				113,261,652,656		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	-2,186,917,913	7,781,724,098	256,420,160	6,744,253,556		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_202151520120698_ProfitLossAttributableToNoncontrollingInterests	      계속영업반기순이익	-2,186,917,913	7,781,724,098	256,420,160	6,744,253,556		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_2021515201253767_ProfitLossAttributableToNoncontrollingInterests	      중단영업반기순이익						
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   계속영업 보통주 기본 및 희석주당이익(손실)	-1,217	3,129	22,291	35,178		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   중단영업 보통주 기본 및 희석주당이익(손실)			49	6,088		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_2021515201715959_EarningsPerShareAbstract	   계속영업 우선주 기본 및 희석주당이익(손실)	-1,204	3,154	23,364	35,364		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_20215152018147_EarningsPerShareAbstract	   중단영업 우선주 기본 및 희석주당이익(손실)			-534	6,088		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	1,876,952,458,221	3,391,694,792,245	1,922,319,370,112	3,621,928,600,518		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,636,858,604,244	2,918,454,298,839	1,597,990,199,753	2,977,037,708,302		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	240,093,853,977	473,240,493,406	324,329,170,359	644,890,892,216		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	105,481,051,062	212,882,081,107	95,330,950,715	216,129,201,596		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	134,612,802,915	260,358,412,299	228,998,219,644	428,761,690,620		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	dart_OtherGains	기타수익	47,548,166,218	85,821,059,044	20,272,734,916	61,494,356,687		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	46,086,608,062	84,084,067,935	52,002,295,610	79,806,204,268		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	55,990,613,902	86,877,612,119	9,932,979,810	39,006,893,020		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	28,830,745,847	46,425,908,024	9,246,728,691	22,187,725,029		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	entity01524093_udf_IS_202087144351256_IncomeStatementAbstract	지분법투자손익	6,474,094,737	12,961,403,337	-6,134,259,174	-4,334,932,483		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	169,708,323,863	315,508,510,840	191,820,650,895	422,934,078,547		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	53,703,418,251	96,734,121,340	76,120,446,959	132,662,380,243		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익	116,004,905,612	218,774,389,500	115,700,203,936	290,271,698,304		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	반기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분	110,150,044,105	211,242,583,511	105,908,408,077	265,500,677,048		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	entity01524093_udf_IS_202087144830401_ProfitLossAttributableToAbstract	   비지배지분	5,854,861,507	7,531,805,989	9,791,795,859	24,771,021,256		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	entity01524093_udf_IS_2020813103345925_EarningsPerShareAbstract	   보통주 기본 및 희석 주당이익	2,685	5,146	2,469	6,189		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	entity01524093_udf_IS_202081310357658_EarningsPerShareAbstract	   우선주 기본 및 희석 주당이익	1,520	2,928	2,469	6,189		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	94,795,313,597	182,022,623,440	71,805,524,776	132,385,917,141		
