재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익	27,947,555,847	169,509,531,523	13,600,059,594	458,313,450,021		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   계속영업 보통주 기본 및 희석주당이익(손실)	1,235	7,494	654	193		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_202151645522919_EarningsPerShareAbstract	   계속영업 우선주 기본 및 희석주당이익(손실)	1,248	7,519	921	379		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   중단영업 보통주 기본 및 희석주당이익(손실)			196	24,425		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	entity00109693_udf_IS_20215164571658_EarningsPerShareAbstract	   중단영업 우선주 기본 및 희석주당이익(손실)			-2,143	24,425		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	465,981,429,200	799,246,163,185	493,861,372,604	911,350,361,857		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	431,248,143,099	736,839,093,205	427,290,249,101	763,399,091,048		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	34,733,286,101	62,407,069,980	66,571,123,503	147,951,270,809		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	7,180,531,349	30,934,594,070	12,664,910,289	31,053,231,356		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	27,552,754,752	31,472,475,910	53,906,213,214	116,898,039,453		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	3,176,075,135	5,762,752,401	1,480,940,516	2,843,448,108		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	1,584,712,880	2,990,061,112	1,042,093,128	2,080,676,501		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	dart_OtherGains	기타이익	2,986,998,035	16,445,792,989	6,318,191,562	16,245,708,497		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	7,884,655,784	17,313,717,644	14,898,570,565	17,897,053,409		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	24,246,459,258	33,377,242,544	45,764,681,599	116,009,466,148		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	6,328,753,281	9,786,845,021	9,454,498,564	25,483,263,038		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익	17,917,705,977	23,590,397,523	36,310,183,035	90,526,203,110		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	800	1,044	1,634	4,080		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	769	1,012	1,558	3,885		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	1,391,018,840,338	2,502,476,084,590	1,331,956,531,847	2,528,455,751,566		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,161,904,816,825	2,080,273,491,599	1,094,303,599,393	2,067,206,124,125		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	229,114,023,513	422,202,592,991	237,652,932,454	461,249,627,441		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	97,520,629,564	177,655,712,868	79,389,240,634	179,390,300,672		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	131,593,393,949	244,546,880,123	158,263,691,820	281,859,326,769		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	dart_OtherGains	기타수익	36,690,273,964	78,399,995,886	29,419,471,053	75,454,077,909		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	46,845,148,715	74,685,350,769	32,166,894,229	60,219,509,225		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	55,291,715,217	83,820,390,134	7,096,260,681	33,225,380,040		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	28,746,349,796	42,621,325,721	3,692,908,141	22,689,368,871		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	147,983,884,619	289,460,589,653	158,919,621,184	307,629,906,622		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	43,892,009,713	82,206,696,470	67,955,813,429	100,903,255,539		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익	104,091,874,906	207,253,893,183	90,963,807,755	206,726,651,083		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	entity01524093_udf_IS_20211028171925561_EarningsPerShareAbstract	   보통주 분기 기본 및 희석주당이익	2,537	5,048	2,121	4,819		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-06-30	반기보고서	KRW	entity01524093_udf_IS_20211028171950188_EarningsPerShareAbstract	   우선주 분기 기본 및 희석주당이익	1,446	2,878	2,121	4,819		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	62,414,200,909	123,852,581,335	51,694,077,025	96,111,050,835		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	51,995,371,320	100,073,164,248	44,329,378,134	82,399,209,574		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	10,418,829,589	23,779,417,087	7,364,698,891	13,711,841,261		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	5,642,007,874	9,338,490,538	4,272,200,487	7,375,537,774		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	4,776,821,715	14,440,926,549	3,092,498,404	6,336,303,487		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	dart_OtherGains	기타수익	2,133,496,637	2,969,745,756	450,702,718	1,411,683,405		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	652,688,171	1,035,896,961	140,665,802	475,080,811		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	2,067,271,983	3,220,374,080	215,352,824	1,073,055,121		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	4,301,571,301	5,627,284,326	77,170,305	567,646,364		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	4,023,330,863	13,967,865,098	3,540,717,839	7,778,314,838		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	958,631,303	3,340,976,455	952,291,357	1,950,642,799		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익(손실)	3,064,699,560	10,626,888,643	2,588,426,482	5,827,672,039		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	192	664	162	364		
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2022-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	46,620,000,000	471,802,000,000	36,081,000,000	153,306,000,000		
