재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	74,971,601,774	153,050,069,365	158,903,069,301	295,680,058,966		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	74,971,601,774	153,050,069,365	158,903,069,301	295,680,058,966		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	1,772	3,569	3,656	6,803		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	1,772	3,569	3,656	6,803		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	8,380,993,971	88,924,190,862	46,032,811,832	202,722,149,030		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,805,452,667	2,447,730,468	2,659,310,750	8,579,139,475		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	6,575,541,304	86,476,460,394	43,373,501,082	194,143,009,555		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	3,358,659,758	6,514,508,140	3,383,705,846	7,246,093,689		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	3,216,881,546	79,961,952,254	39,989,795,236	186,896,915,866		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타수익	114,077,055	622,357,106	1,019,204,635	10,633,767,452		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	44,763,835	151,844,432	1,361,231,064	2,951,999,501		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	1,653,259,128	3,527,238,911	682,713,056	1,533,104,129		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	4,036,439,078	8,119,697,853	3,382,016,302	7,362,643,677		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	903,014,816	75,840,005,986	36,948,465,561	188,749,144,269		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	1,385,176,284	3,434,083,159	9,000,909,714	19,239,612,746		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	반기순이익(손실)	-482,161,468	72,405,922,827	27,947,555,847	169,509,531,523		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	600,237,783,975	1,115,511,355,759	465,981,429,200	799,246,163,185		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	561,814,131,270	1,046,073,980,263	431,248,143,099	736,839,093,205		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	38,423,652,705	69,437,375,496	34,733,286,101	62,407,069,980		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	17,248,845,170	37,859,594,399	7,180,531,349	30,934,594,070		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	21,174,807,535	31,577,781,097	27,552,754,752	31,472,475,910		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	6,014,619,100	11,829,549,175	3,176,075,135	5,762,752,401		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	1,911,348,131	3,623,450,637	1,584,712,880	2,990,061,112		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타이익	1,065,823,210	2,145,170,829	2,986,998,035	16,445,792,989		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	4,052,601,527	6,120,719,586	7,884,655,784	17,313,717,644		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	22,291,300,187	35,808,330,878	24,246,459,258	33,377,242,544		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	5,852,935,882	8,120,622,790	6,328,753,281	9,786,845,021		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익	16,438,364,305	27,687,708,088	17,917,705,977	23,590,397,523		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	729	1,222	800	1,044		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	705	1,188	769	1,012		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	1,305,257,174,770	2,535,727,138,659	1,391,018,840,338	2,502,476,084,590		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,167,147,107,697	2,268,626,534,482	1,161,904,816,825	2,080,273,491,599		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	138,110,067,073	267,100,604,177	229,114,023,513	422,202,592,991		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	96,042,102,274	172,877,066,195	97,520,629,564	177,655,712,868		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	42,067,964,799	94,223,537,982	131,593,393,949	244,546,880,123		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타수익	7,205,647,649	59,085,877,385	36,690,273,964	78,399,995,886		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	29,600,226,356	52,946,558,014	46,845,148,715	74,685,350,769		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	34,790,057,673	81,390,977,077	55,291,715,217	83,820,390,134		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	14,800,138,922	32,610,618,121	28,746,349,796	42,621,325,721		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	39,663,304,843	149,143,216,309	147,983,884,619	289,460,589,653		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	11,154,669,388	42,118,521,992	43,892,009,713	82,206,696,470		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익	28,508,635,455	107,024,694,317	104,091,874,906	207,253,893,183		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	entity01524093_udf_IS_20211028171925561_EarningsPerShareAbstract	   보통주 반기 기본 및 희석주당이익	710	2,657	2,537	5,048		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-06-30	반기보고서	KRW	entity01524093_udf_IS_20211028171950188_EarningsPerShareAbstract	   우선주 반기 기본 및 희석주당이익	487	1,592	1,446	2,878		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	49,804,222,242	96,419,545,409	62,414,200,909	123,852,581,335		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	40,544,352,613	77,751,780,711	51,995,371,320	100,073,164,248		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	9,259,869,629	18,667,764,698	10,418,829,589	23,779,417,087		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	4,570,922,830	8,041,806,713	5,642,007,874	9,338,490,538		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	4,688,946,799	10,625,957,985	4,776,821,715	14,440,926,549		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타수익	741,398,842	1,928,109,711	2,133,496,637	2,969,745,756		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	433,425,537	1,151,730,559	652,688,171	1,035,896,961		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	2,886,698,453	7,092,525,027	2,067,271,983	3,220,374,080		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	2,815,697,612	6,549,714,653	4,301,571,301	5,627,284,326		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	5,067,920,945	11,945,147,511	4,023,330,863	13,967,865,098		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	1,087,885,871	2,685,810,030	958,631,303	3,340,976,455		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익(손실)	3,980,035,074	9,259,337,481	3,064,699,560	10,626,888,643		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	249	579	192	664		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	889,080,086,141	1,732,786,819,956	1,199,799,523,145	2,265,805,782,752		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	dart_RevenueFromSaleOfGoodsMerchandise	   상품매출액	879,947,310,816	1,712,309,591,774	1,191,790,245,107	2,250,486,225,243		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	dart_RevenueFromRenderingOfServicesCommission	   수수료매출	9,132,775,325	20,477,228,182	8,009,278,038	15,319,557,509		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	847,622,235,736	1,651,662,249,852	1,160,310,807,626	2,186,557,766,254		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromSaleOfGoodsMerchandises	   상품매출원가	840,260,075,051	1,634,321,894,949	1,153,852,999,907	2,174,185,700,113		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromRenderingOfServicesCommission	   수수료매출원가	7,362,160,685	17,340,354,903	6,457,807,719	12,372,066,141		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	41,457,850,405	81,124,570,104	39,488,715,519	79,248,016,498		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	23,140,670,302	43,560,295,798	17,105,462,988	35,779,888,081		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	18,317,180,103	37,564,274,306	22,383,252,531	43,468,128,417		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타수익	30,257,168,673	84,767,290,749	79,108,588,522	129,067,889,309		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	30,825,084,368	80,230,467,595	73,155,606,711	125,042,442,985		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	1,308,875,134	2,094,245,367	207,987,479	924,892,768		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	5,448,104,807	11,376,873,270	3,360,563,538	5,997,099,512		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	관계기업및종속기업관련손익	0	-28,244,605	0	0		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	13,610,034,735	32,790,224,952	25,183,658,283	42,421,367,997		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	4,184,912,770	8,342,457,754	5,481,525,345	9,201,679,870		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	9,425,121,965	24,447,767,198	19,702,132,938	33,219,688,127		
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	114	296	239	403		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	927,893,596,025	1,999,059,877,653	955,676,084,483	1,638,136,962,753		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_RevenueFromConstructionContracts	   건설계약으로 인한 수익(매출액)	863,043,670,446	1,828,928,322,720	864,503,669,345	1,508,490,264,620		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_RevenueFromConstruction	      공사수익	801,715,642,177	1,479,184,523,070	798,782,949,652	1,400,571,356,840		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_RevenueFromSaleOfGoodsRealEstate	      분양매출(수익)	61,328,028,269	349,743,799,650	65,720,719,693	107,918,907,780		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_OtherRevenue	   기타수익(매출액)	64,849,925,579	170,131,554,933	91,172,415,138	129,646,698,133		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	876,271,769,676	1,861,792,176,283	838,629,582,470	1,565,241,316,245		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromConstructionContracts	   건설계약으로 인한 수익(매출액)에 대한 매출원가	820,669,781,965	1,714,460,185,082	762,613,451,314	1,449,112,395,355		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromConstruction	      공사매출원가	769,537,612,329	1,413,791,664,990	706,905,421,502	1,361,299,752,979		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromSaleOfGoodsRealEstate	      분양매출원가	51,132,169,636	300,668,520,092	55,708,029,812	87,812,642,376		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_OtherCostOfSales	   기타수익(매출액)에 대한 매출원가	55,601,987,711	147,331,991,201	76,016,131,156	116,128,920,890		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	51,621,826,349	137,267,701,370	117,046,502,013	72,895,646,508		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	48,083,134,811	84,448,139,323	52,069,507,442	99,989,554,129		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-06-30	반기보고서	KRW	entity01310269_udf_IS_201889183832428_IncomeStatementAbstract	대손상각비	-480,950,027	-409,360,010	271,422,755	3,874,709,644		
