재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월	당기 1분기 누적	전기 1분기 3개월	전기 1분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	845,543,000	845,543,000	123,057,936,000	123,057,936,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   보통주주당순이익	180	180	2,462	2,462		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2023-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   보통주희석주당순이익	180	180	2,462	2,462		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	2,807,819,702,823	2,807,819,702,823	2,856,952,867,961	2,856,952,867,961		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	2,497,945,353,093	2,497,945,353,093	2,601,783,331,005	2,601,783,331,005		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	309,874,349,730	309,874,349,730	255,169,536,956	255,169,536,956		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	210,838,530,551	210,838,530,551	179,507,926,994	179,507,926,994		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	99,035,819,179	99,035,819,179	75,661,609,962	75,661,609,962		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	32,424,031,872	32,424,031,872	14,811,029,785	14,811,029,785		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	58,345,659,539	58,345,659,539	37,384,527,266	37,384,527,266		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타수익	1,603,396,578	1,603,396,578	2,687,726,872	2,687,726,872		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타비용	11,982,325,142	11,982,325,142	12,977,315,320	12,977,315,320		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	entity00113410_udf_IS_2017112133014742_IncomeStatementAbstract	지분법손익	3,129,831,185	3,129,831,185	4,678,594,178	4,678,594,178		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	65,865,094,133	65,865,094,133	47,477,118,211	47,477,118,211		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	17,444,363,486	17,444,363,486	15,945,585,134	15,945,585,134		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익(손실)	48,420,730,647	48,420,730,647	31,531,533,077	31,531,533,077		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	분기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	44,622,794,690	44,622,794,690	27,024,718,929	27,024,718,929		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	3,797,935,957	3,797,935,957	4,506,814,148	4,506,814,148		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   지배기업 소유주 기본 및 희석주당이익	2,009	2,009	1,129	1,129		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	298,167,417,121	298,167,417,121	395,024,842,725	395,024,842,725		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	174,185,309,440	174,185,309,440	178,195,856,459	178,195,856,459		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	123,982,107,681	123,982,107,681	216,828,986,266	216,828,986,266		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	41,001,228,352	41,001,228,352	35,284,085,873	35,284,085,873		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	82,980,879,329	82,980,879,329	181,544,900,393	181,544,900,393		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	14,628,550,983	14,628,550,983	3,176,863,295	3,176,863,295		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	4,245,298,454	4,245,298,454	1,730,454,196	1,730,454,196		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외수익	13,202,757,806	13,202,757,806	4,232,487,996	4,232,487,996		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외비용	7,839,143,501	7,839,143,501	4,417,676,588	4,417,676,588		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	entity00160843_udf_IS_201889114827723_IncomeStatementAbstract	지분법이익	5,572	5,572	21,857,854,943	21,857,854,943		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	entity00160843_udf_IS_2023511171215736_IncomeStatementAbstract	지분법손실	1,782,732,136	1,782,732,136	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	96,945,019,599	96,945,019,599	204,663,975,843	204,663,975,843		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	20,586,587,896	20,586,587,896	45,979,301,130	45,979,301,130		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	76,358,431,703	76,358,431,703	158,684,674,713	158,684,674,713		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	76,358,431,703	76,358,431,703	158,684,674,713	158,684,674,713		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	76,358,431,703	76,358,431,703	158,684,674,713	158,684,674,713		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	1,757	1,757	3,651	3,651		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	1,757	1,757	3,651	3,651		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	1,287,368,068,133	1,287,368,068,133	883,116,562,114	883,116,562,114		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,013,435,796,809	1,013,435,796,809	717,752,935,064	717,752,935,064		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	273,932,271,324	273,932,271,324	165,363,627,050	165,363,627,050		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	204,902,639,147	204,902,639,147	133,102,241,463	133,102,241,463		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	69,029,632,177	69,029,632,177	32,261,385,587	32,261,385,587		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타수익	30,980,315,934	30,980,315,934	40,072,480,229	40,072,480,229		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타비용	24,825,147,369	24,825,147,369	8,724,455,414	8,724,455,414		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	24,191,513,893	24,191,513,893	55,644,486,310	55,644,486,310		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	114,114,724,742	114,114,724,742	33,625,348,203	33,625,348,203		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	entity00109693_udf_IS_2017102516929780_IncomeStatementAbstract	지분법투자손익	-8,887,557,197	-8,887,557,197	56,364,404,826	56,364,404,826		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-23,625,967,304	-23,625,967,304	141,992,953,335	141,992,953,335		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	14,098,183	14,098,183	33,722,675,835	33,722,675,835		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익(손실)	-23,640,065,487	-23,640,065,487	108,270,277,500	108,270,277,500		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	분기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업소유주지분	-28,716,873,445	-28,716,873,445	98,301,635,489	98,301,635,489		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	5,076,807,958	5,076,807,958	9,968,642,011	9,968,642,011		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	분기주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   보통주 기본 및 희석주당이익(손실)	-1,271	-1,271	4,346	4,346		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   우선주 기본 및 희석주당이익(손실)	-1,258	-1,258	4,358	4,358		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	1,850,068,896,513	1,850,068,896,513	1,514,742,334,024	1,514,742,334,024		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,657,147,824,570	1,657,147,824,570	1,281,595,694,595	1,281,595,694,595		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	192,921,071,943	192,921,071,943	233,146,639,429	233,146,639,429		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	102,764,192,027	102,764,192,027	107,401,030,045	107,401,030,045		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	90,156,879,916	90,156,879,916	125,745,609,384	125,745,609,384		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타수익	54,239,556,915	54,239,556,915	38,272,892,826	38,272,892,826		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타비용	53,303,077,846	53,303,077,846	37,997,459,873	37,997,459,873		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	49,173,258,542	49,173,258,542	30,886,998,217	30,886,998,217		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	11,854,577,717	11,854,577,717	17,595,162,177	17,595,162,177		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	entity01524093_udf_IS_202087144351256_IncomeStatementAbstract	지분법투자손익	-2,165,978,718	-2,165,978,718	6,487,308,600	6,487,308,600		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	126,246,061,092	126,246,061,092	145,800,186,977	145,800,186,977		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	32,492,104,930	32,492,104,930	43,030,703,089	43,030,703,089		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익(손실)	93,753,956,162	93,753,956,162	102,769,483,888	102,769,483,888		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	분기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업소유주지분	89,915,774,786	89,915,774,786	101,092,539,406	101,092,539,406		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	entity01524093_udf_IS_202087144830401_ProfitLossAttributableToAbstract	   비지배지분	3,838,181,376	3,838,181,376	1,676,944,482	1,676,944,482		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	entity01524093_udf_IS_2020813103345925_EarningsPerShareAbstract	   보통주 분기 기본 및 희석주당이	2,229	2,229	2,356	2,356		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	entity01524093_udf_IS_202081310357658_EarningsPerShareAbstract	   우선주 분기 기본 및 희석주당이	1,246	1,246	2,362	2,362		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	71,396,464,253	71,396,464,253	87,227,309,843	87,227,309,843		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	59,752,403,621	59,752,403,621	71,973,429,822	71,973,429,822		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	11,644,060,632	11,644,060,632	15,253,880,021	15,253,880,021		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	5,448,722,569	5,448,722,569	5,582,290,949	5,582,290,949		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	6,195,338,063	6,195,338,063	9,671,589,072	9,671,589,072		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타이익	1,284,647,675	1,284,647,675	992,791,810	992,791,810		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타손실	766,366,594	766,366,594	446,747,984	446,747,984		
