재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-06-30	반기보고서	KRW	entity00113410_udf_IS_2017112133014742_IncomeStatementAbstract	지분법손익	271,781,632	2,445,007,828	4,789,313,342	6,937,090,575		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	98,764,750,888	124,048,848,342	50,194,462,875	67,543,129,348		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	49,401,334,732	56,047,069,700	13,976,018,751	19,966,228,095		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익(손실)	49,363,416,156	68,001,778,642	36,218,444,124	47,576,901,253		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	반기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	-51,812,856,856	-39,012,319,713	33,440,537,236	49,199,155,460		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	101,176,273,012	107,014,098,355	2,777,906,888	-1,622,254,207		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   지배기업 소유주 기본 및 희석주당이익(손실)	-2,824	-2,408	1,594	2,213		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	274,650,520,717	518,386,729,307	241,651,066,681	467,454,112,891		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	160,499,383,684	312,929,619,376	136,636,284,521	270,259,659,657		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	114,151,137,033	205,457,109,931	105,014,782,160	197,194,453,234		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	32,761,443,460	63,476,671,771	27,952,420,760	55,388,785,253		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	81,389,693,573	141,980,438,160	77,062,361,400	141,805,667,981		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	3,127,721,080	4,687,564,716	943,099,655	4,853,575,766		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	1,432,745,086	3,330,624,958	3,582,583,829	9,371,455,666		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	dart_OtherGains	기타영업외수익	2,809,949,535	7,683,769,508	1,124,745,674	7,750,378,913		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	dart_OtherLosses	기타영업외비용	3,784,826,656	5,768,256,939	3,285,067,765	7,030,816,896		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	entity00160843_udf_IS_201889114827723_IncomeStatementAbstract	지분법이익	-72,915	5,292,553	7,940,867	7,977,125		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	entity00160843_udf_IS_202181211412488_IncomeStatementAbstract	지분법손실	0	0	4,402,351,876	4,402,351,876		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	82,109,719,531	145,258,183,040	67,868,144,126	133,612,975,347		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	23,066,746,208	38,404,660,753	17,515,542,663	28,195,551,768		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	59,042,973,323	106,853,522,287	50,352,601,463	105,417,423,579		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	59,042,973,323	106,853,522,287	50,352,601,463	105,417,423,579		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	59,042,973,323	106,853,522,287	50,352,601,463	105,417,423,579		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	1,358	2,459	1,159	2,427		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	1,358	2,459	1,159	2,427		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	581,238,446,370	1,091,146,048,718	358,436,866,392	744,296,760,377		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	482,557,318,066	876,747,737,184	291,010,859,018	613,577,770,526		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	98,681,128,304	214,398,311,534	67,426,007,374	130,718,989,851		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	51,226,285,511	100,992,228,364	46,387,493,686	87,125,612,410		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	47,454,842,793	113,406,083,170	21,038,513,688	43,593,377,441		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	dart_OtherGains	기타수익	344,694,113,190	381,481,307,301	49,399,062,281	53,974,778,990		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	2,640,891,837	6,437,011,272	46,070,309,940	52,098,787,961		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	3,207,892,425	9,092,968,947	1,718,002,632	19,360,936,447		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	13,269,093,991	35,023,965,034	16,751,254,827	32,763,076,067		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	entity00109693_udf_IS_2017102516929780_IncomeStatementAbstract	지분법투자손익	96,495,602,175	254,978,213,475	69,895,885,904	39,748,832,575		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	475,942,464,755	717,497,596,587	79,229,899,738	71,816,061,425		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	25,781,264,068	55,982,295,225	15,568,392,613	8,352,598,827		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	entity00109693_udf_IS_202151520712901_IncomeStatementAbstract	계속영업반기순이익(손실)	450,161,200,687	661,515,301,362	63,661,507,125	63,463,462,598		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	entity00109693_udf_IS_202151520857101_IncomeStatementAbstract	중단영업반기순이익		113,261,652,656	124,810,449,154	348,207,041,258		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익	450,161,200,687	774,776,954,018	188,471,956,279	411,670,503,856		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	반기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분	449,904,780,527	768,032,700,462	179,115,711,486	378,026,393,575		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	entity00109693_udf_IS_2021515201052629_ProfitLossAttributableToOwnersOfParent	      계속영업반기순이익(손실)	449,904,780,527	654,771,047,806	63,615,786,261	57,534,550,818		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	entity00109693_udf_IS_2021515201140126_ProfitLossAttributableToOwnersOfParent	      중단영업반기순이익		113,261,652,656	115,499,925,225	320,491,842,757		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	256,420,160	6,744,253,556	9,356,244,793	33,644,110,281		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	entity00109693_udf_IS_202151520120698_ProfitLossAttributableToNoncontrollingInterests	      계속영업반기순이익	256,420,160	6,744,253,556	45,720,864	5,928,911,780		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	entity00109693_udf_IS_2021515201253767_ProfitLossAttributableToNoncontrollingInterests	      중단영업반기순이익			9,310,523,929	27,715,198,501		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	반기주당이익						
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   계속영업 보통주 기본 및 희석주당이익(손실)	22,291	35,178	1,647	1,488		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   중단영업 보통주 기본 및 희석주당이익(손실)	49	6,088	2,992	8,303		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	entity00109693_udf_IS_2021515201715959_EarningsPerShareAbstract	   계속영업 우선주 기본 및 희석주당이익(손실)	23,364	35,364	1,659	1,513		
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-06-30	반기보고서	KRW	entity00109693_udf_IS_20215152018147_EarningsPerShareAbstract	   중단영업 우선주 기본 및 희석주당이익(손실)	-534	6,088	2,992	8,303		
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	1,922,319,370,112	3,621,928,600,518				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,597,990,199,753	2,977,037,708,302				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	324,329,170,359	644,890,892,216				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	95,330,950,715	216,129,201,596				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	228,998,219,644	428,761,690,620				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	dart_OtherGains	기타수익	20,272,734,916	61,494,356,687				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	52,002,295,610	79,806,204,268				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	9,932,979,810	39,006,893,020				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	9,246,728,691	22,187,725,029				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	entity01524093_udf_IS_202087144351256_IncomeStatementAbstract	지분법투자손익	-6,134,259,174	-4,334,932,483				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	191,820,650,895	422,934,078,547				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	76,120,446,959	132,662,380,243				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익	115,700,203,936	290,271,698,304				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	반기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분	105,908,408,077	265,500,677,048				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	entity01524093_udf_IS_202087144830401_ProfitLossAttributableToAbstract	   비지배지분	9,791,795,859	24,771,021,256				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	entity01524093_udf_IS_2020813103345925_EarningsPerShareAbstract	   보통주 반기 기본 및 희석 주당이익	4,938	12,377				
손익계산서, 기능별 분류 - 연결재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-06-30	반기보고서	KRW	entity01524093_udf_IS_202081310357658_EarningsPerShareAbstract	   우선주 반기 기본 및 희석 주당이익	4,938	12,378				
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	71,805,524,776	132,385,917,141	60,270,917,863	118,642,349,093		
