재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월	당기 3분기 누적	전기 3분기 3개월	전기 3분기 누적	전기	전전기
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	202,456,840,090	591,557,641,439	208,909,582,054	539,053,841,887		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	139,900,639,900	402,986,498,175	127,030,318,109	367,359,232,342		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	62,556,200,190	188,571,143,264	81,879,263,945	171,694,609,545		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	26,855,421,026	92,152,425,786	46,406,592,310	63,628,796,541		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	43,239,701,172	94,243,537,739	44,661,012,098	90,750,985,210		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	692,720,797	2,628,734,951	838,464,468	5,071,698,287		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	1,967,043,283	17,605,739,256	12,026,039,625	39,908,421,740		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	44,897,597,558	171,503,027,006	72,437,269,000	109,735,697,423		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	10,128,438,697	31,901,111,498	10,607,021,879	26,466,019,786		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익	34,769,158,861	139,601,915,508	61,830,247,121	83,269,677,637		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   지배기업 소유주 기본 및 희석주당이익	1,517	6,321	2,874	3,497		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	447,380,224,871	1,278,146,850,458	328,439,857,760	846,826,587,067		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	184,290,343,347	548,321,897,560	174,138,794,544	487,068,413,920		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	263,089,881,524	729,824,952,898	154,301,063,216	359,758,173,147		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	42,781,017,327	114,848,767,442	35,352,142,395	98,899,438,082		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	220,308,864,197	614,976,185,456	118,948,920,821	260,858,735,065		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	7,184,842,325	14,465,436,529	1,248,519,364	5,916,197,964		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	8,965,867,348	14,727,078,626	1,519,515,996	4,850,140,954		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타영업외수익	21,520,522,788	38,651,054,272	7,006,936,037	14,690,705,545		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타영업외비용	9,667,094,433	23,107,907,602	4,152,558,452	9,920,815,391		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	230,381,267,529	630,257,690,029	121,532,301,774	266,694,682,229		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	61,480,600,799	165,676,964,333	33,595,204,230	71,999,864,983		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	168,900,666,730	464,580,725,696	87,937,097,544	194,694,817,246		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	168,900,666,730	464,580,725,696	87,937,097,544	194,694,817,246		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	3,886	10,690	2,023	4,480		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	3,886	10,690	2,023	4,480		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	5,703,959,478	208,426,108,508	10,130,683,978	29,322,554,444		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	2,210,675,889	10,789,815,364	9,619,836,173	29,240,374,996		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익(손실)	3,493,283,589	197,636,293,144	510,847,805	82,179,448		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	3,299,914,274	10,546,007,963	3,005,620,494	11,743,653,674		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	193,369,315	187,090,285,181	-2,494,772,689	-11,661,474,226		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	1,833,741,085	12,467,508,537	-461,587,242	2,045,669,535		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	248,337,984	3,200,337,485	80,505,568	1,221,576,607		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	1,544,788,737	3,077,892,866	789,605,804	3,465,025,689		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	3,923,575,453	11,286,219,130	4,034,398,344	12,440,528,783		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-600,014,300	188,149,129,969	-6,281,658,039	-19,812,884,392		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	32,662,516	19,272,275,262	-119,458,634	-17,560,098,727		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	entity00109693_udf_IS_20215164548873_IncomeStatementAbstract	계속영업분기순이익(손실)	-632,676,816	168,876,854,707	-6,162,199,405	-2,252,785,665		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	entity00109693_udf_IS_202151645430625_IncomeStatementAbstract	중단영업분기순이익(손실)				454,404,036,281		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익	-632,676,816	168,876,854,707	-6,162,199,405	452,151,250,616		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   계속영업 보통주 기본 및 희석주당이익(손실)	-29	7,465	-286	-149		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	entity00109693_udf_IS_202151645522919_EarningsPerShareAbstract	   계속영업 우선주 기본 및 희석주당이익(손실)	-17	7,502	-100	279		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   중단영업 보통주 기본 및 희석주당이익(손실)			134	22,765		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2022-09-30	3분기보고서	KRW	entity00109693_udf_IS_20215164571658_EarningsPerShareAbstract	   중단영업 우선주 기본 및 희석주당이익(손실)			-1,661	22,765		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	467,086,055,937	1,266,332,219,122	464,777,328,419	1,376,127,690,276		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	427,673,438,868	1,164,512,532,073	392,097,641,301	1,155,496,732,349		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	39,412,617,069	101,819,687,049	72,679,687,118	220,630,957,927		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	19,918,006,447	50,852,600,517	19,577,703,381	50,630,934,737		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	19,494,610,622	50,967,086,532	53,101,983,737	170,000,023,190		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	3,812,434,913	9,575,187,314	1,738,881,383	4,582,329,491		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	1,588,062,609	4,578,123,721	5,671,168,158	7,751,844,659		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	399,656,700	16,845,449,689	3,420,173,736	19,665,882,233		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	3,251,655,972	20,565,373,616	574,797,620	18,471,851,029		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	18,866,983,654	52,244,226,198	52,015,073,078	168,024,539,226		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	4,656,291,979	14,443,137,000	14,002,733,859	39,485,996,897		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익	14,210,691,675	37,801,089,198	38,012,339,219	128,538,542,329		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	632	1,676	1,711	5,791		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	610	1,622	1,631	5,516		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	1,342,928,181,833	3,845,404,266,423	1,234,740,858,478	3,763,196,610,044		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,176,455,059,306	3,256,728,550,905	999,244,614,034	3,066,450,738,159		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	166,473,122,527	588,675,715,518	235,496,244,444	696,745,871,885		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	56,105,716,306	233,761,429,174	52,823,576,974	232,213,877,646		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	110,367,406,221	354,914,286,344	182,672,667,470	464,531,994,239		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	84,846,234,538	163,246,230,424	27,763,783,525	103,217,861,434		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	58,712,892,795	133,398,243,564	34,647,964,724	94,867,473,949		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	80,412,043,508	164,232,433,642	30,562,152,859	63,787,532,899		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	46,161,587,737	88,782,913,458	20,437,387,844	43,126,756,715		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	170,751,203,735	460,211,793,388	185,913,251,286	493,543,157,908		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	50,067,748,988	132,274,445,458	52,210,084,759	153,113,340,298		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익	120,682,983,865	327,937,347,930	133,703,166,527	340,429,817,610		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	entity01524093_udf_IS_20211028171925561_EarningsPerShareAbstract	   보통주 분기 기본 및 희석주당이익	2,974	8,019	3,117	7,936		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2022-09-30	3분기보고서	KRW	entity01524093_udf_IS_20211028171950188_EarningsPerShareAbstract	   우선주 분기 기본 및 희석주당이익	1,661	4,534	3,117	7,936		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	66,264,095,137	190,116,676,472	50,022,132,991	146,133,183,826		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	51,355,524,391	151,428,688,639	41,915,494,191	124,314,703,765		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	14,908,570,746	38,687,987,833	8,106,638,800	21,818,480,061		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	3,758,596,061	13,097,086,599	3,476,247,269	10,851,785,043		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	11,149,974,685	25,590,901,234	4,630,391,531	10,966,695,018		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	3,333,441,311	6,303,187,067	1,243,379,533	2,655,062,938		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	990,974,175	2,026,871,136	382,364,147	857,444,958		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	2,130,288,481	5,350,662,561	431,738,302	1,504,793,423		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	4,553,007,439	10,180,291,765	506,377,905	1,074,024,269		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	11,069,722,863	25,037,587,961	5,416,767,314	13,195,082,152		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	2,695,980,377	6,036,956,832	1,247,953,269	3,198,596,068		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	8,373,742,486	19,000,631,129	4,168,814,045	9,996,486,084		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	523	1,188	261	625		
